id,matchId,matchPeriod,minute,second,matchTimestamp,videoTimestamp,location_x,location_y,team_id,team_name,opponentTeam_id,opponentTeam_name,player_id,player_name,shot_isGoal,shot_xg,shot_xg2,possession_id,possession_duration,possession_eventsNumber,possession_eventIndex,possession_startLocation_x,possession_startLocation_y,assist_info_id,assist_info_matchId,assist_info_matchPeriod,assist_info_minute,assist_info_second,assist_info_matchTimestamp,assist_info_videoTimestamp,assist_info_relatedEventId,assist_info_type_primary,assist_info_type_secondary,assist_info_location_x,assist_info_location_y,assist_info_team_id,assist_info_team_name,assist_info_team_formation,assist_info_opponentTeam_id,assist_info_opponentTeam_name,assist_info_opponentTeam_formation,assist_info_player_id,assist_info_player_name,assist_info_player_position,assist_info_pass_accurate,assist_info_pass_angle,assist_info_pass_height,assist_info_pass_length,assist_info_pass_recipient_id,assist_info_pass_recipient_name,assist_info_pass_recipient_position,assist_info_pass_endLocation_x,assist_info_pass_endLocation_y,assist_info_shot,assist_info_groundDuel,assist_info_aerialDuel,assist_info_infraction,assist_info_carry,assist_info_possession_id,assist_info_possession_duration,assist_info_possession_types,assist_info_possession_eventsNumber,assist_info_possession_eventIndex,assist_info_possession_startLocation_x,assist_info_possession_startLocation_y,assist_info_possession_endLocation_x,assist_info_possession_endLocation_y,assist_info_possession_team_id,assist_info_possession_team_name,assist_info_possession_team_formation,assist_info_possession_attack_withShot,assist_info_possession_attack_withShotOnGoal,assist_info_possession_attack_withGoal,assist_info_possession_attack_flank,assist_info_possession_attack_xg,shot_goalkeeper_id,shot_goalkeeper_name,assist_info,assist_info_possession_attack,assist_info_carry_progression,assist_info_carry_endLocation_x,assist_info_carry_endLocation_y,flank_center,flank_left,flank_right,shot_bodyPart_head_or_other,shot_bodyPart_left_foot,shot_bodyPart_right_foot,player_position_attacker,player_position_defender,player_position_midfielder,corner,counterattack,direct_free_kick,free_kick,free_kick_cross,set_piece_attack,throw_in,formation_back_3_or_5,formation_back_4,formation_narrow,formation_other,opponent_formation_back_3_or_5,opponent_formation_back_4,opponent_formation_narrow,opponent_formation_other,shot_distance,shot_angle,minute_exact,minute_int
2451629035,5590049,2H,63,0,01:03:00.018,3910.018632,80,31,10689,APOEL,11958,Celje,412804,Marquinhos,0,0.02204,0.038,2451629033,2.220999,3,2,72,0,2451629034.0,5590049.0,2H,62.0,58.0,01:02:58.202,3908.202632,2451629035.0,pass,"['short_or_medium_pass', 'shot_assist']",82.0,19.0,10689.0,APOEL,4-4-1-1,11958.0,Celje,4-1-4-1,122859.0,Y. El-Arabi,CF,True,104.0,,8.0,412804.0,Marquinhos,LW,80.0,31.0,,,,,,2451629033.0,2.220999,"['attack', 'throw_in']",3.0,1.0,72.0,0.0,80.0,31.0,10689.0,APOEL,4-4-1-1,True,True,False,left,0.022,472568.0,R. Silva,,,,,,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,25.179356624028344,39.1367391051011,63.0,63
2451629069,5590049,2H,64,21,01:04:21.477,3991.477602,77,55,10689,APOEL,11958,Celje,787783,D. Abagna,0,0.06422,0.032,2451629067,0.668998,2,1,74,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,35.0,23.77634349723379,64.35,64
2451629443,5590049,2H,69,17,01:09:17.624,4287.624974,92,52,10689,APOEL,11958,Celje,78501,K. Laifis,1,0.1277,0.027,2451629157,0.6794995,2,1,100,0,2451629157.0,5590049.0,2H,69.0,16.0,01:09:16.265,4286.265975,2451629443.0,corner,"['assist', 'shot_assist']",100.0,0.0,10689.0,APOEL,4-4-1-1,11958.0,Celje,4-1-4-1,3652.0,Sergio Tejera,LCMF,True,103.0,high,36.0,78501.0,K. Laifis,RCB,92.0,52.0,,,,,,2451629157.0,0.6794995,"['corner', 'set_piece_attack', 'attack']",2.0,0.0,100.0,0.0,92.0,52.0,10689.0,APOEL,4-4-1-1,True,True,True,left,0.1277,472568.0,R. Silva,,,,,,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,22.20360331117452,29.59489268795477,69.28333333333333,69
2451629180,5590049,2H,71,7,01:11:07.765,4397.765971,67,73,10689,APOEL,11958,Celje,69879,M. Sušić,0,0.004938,0.003,2451629164,19.912,12,11,26,46,2451629178.0,5590049.0,2H,71.0,4.0,01:11:04.871,4394.871971,2451629180.0,pass,"['lateral_pass', 'pass_to_final_third', 'short_or_medium_pass', 'shot_assist']",65.0,35.0,10689.0,APOEL,4-4-1-1,11958.0,Celje,4-1-4-1,407345.0,K. Galanopoulos,RCMF,True,86.0,,26.0,69879.0,M. Sušić,RB,67.0,73.0,,,,,,2451629164.0,19.912,['attack'],12.0,10.0,26.0,46.0,67.0,73.0,10689.0,APOEL,4-4-1-1,True,False,False,left,0.0049,,,,,,,,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,54.45181356024793,13.342351422895398,71.11666666666666,71
2451629130,5590049,2H,78,48,01:18:48.374,4858.374427,72,26,11958,Celje,10689,APOEL,630852,M. Zabukovnik,0,0.01941,0.006,2451629950,26.9139805,11,10,34,32,2451629128.0,5590049.0,2H,78.0,46.0,01:18:46.207,4856.207476,2451629130.0,pass,"['lateral_pass', 'short_or_medium_pass', 'shot_assist']",79.0,7.0,11958.0,Celje,4-1-4-1,10689.0,APOEL,5-3-1,505514.0,Ž. Karničnik,LB,True,118.0,,15.0,630852.0,M. Zabukovnik,DMF,72.0,26.0,,,,,,2451629950.0,26.9139805,['attack'],11.0,9.0,34.0,32.0,72.0,26.0,11958.0,Celje,4-1-4-1,True,False,False,center,0.0194,,,,,,,,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,33.95585369269929,28.99103296387146,78.8,79
2451629301,5590049,2H,88,50,01:28:50.725,5460.725946,84,60,11958,Celje,10689,APOEL,600742,Edmilson,0,0.1339,0.077,2451629253,110.5396855,42,41,40,30,2451629297.0,5590049.0,2H,88.0,47.0,01:28:47.704,5457.704609,2451629299.0,pass,"['deep_completion', 'lateral_pass', 'linkup_play', 'progressive_pass', 'short_or_medium_pass', 'shot_assist']",74.0,37.0,11958.0,Celje,4-4-2,10689.0,APOEL,4-4-1,609787.0,A. Kučys,CF,True,51.0,,14.0,600742.0,Edmilson,SS,83.0,53.0,,,,,,2451629253.0,110.5396855,['attack'],42.0,38.0,40.0,30.0,84.0,60.0,11958.0,Celje,4-4-2,True,True,False,right,0.1339,22552.0,V. Belec,,,,,,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,33.421549934136806,20.045249425421005,88.83333333333333,89
2449178400,5589312,1H,3,32,00:03:32.053,213.053848,80,53,7099,Bodø / Glimt,16,Twente,496678,H. Evjen,0,0.09991,0.05,2449178392,15.731515,11,10,39,34,2449178398.0,5589312.0,1H,3.0,25.0,00:03:25.549,206.549258,2449178399.0,pass,"['lateral_pass', 'progressive_pass', 'short_or_medium_pass']",47.0,8.0,7099.0,Bodø / Glimt,4-3-3,16.0,Twente,4-2-3-1,432073.0,J. Hauge,LWF,True,63.0,,24.0,496678.0,H. Evjen,RCMF3,57.0,39.0,,,,,,2449178392.0,15.731515,['attack'],11.0,8.0,39.0,34.0,80.0,53.0,7099.0,Bodø / Glimt,4-3-3,True,False,False,left,0.0999,,,,,,,,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,31.400636936215164,26.43829080975032,3.533333333333333,4
2449178525,5589312,1H,4,30,00:04:30.957,271.957708,85,57,16,Twente,7099,Bodø / Glimt,675828,S. Ltaief,1,0.1738,0.179,2449178488,57.685649,19,18,18,49,2449178529.0,5589312.0,1H,4.0,25.0,00:04:25.032,266.032764,2449178523.0,pass,"['assist', 'forward_pass', 'key_pass', 'long_pass', 'pass_to_final_third', 'progressive_pass', 'shot_assist', 'through_pass']",40.0,80.0,16.0,Twente,4-2-3-1,7099.0,Bodø / Glimt,4-3-3,377075.0,M. Vlap,RDMF,True,-28.0,high,47.0,675828.0,S. Ltaief,LAMF,79.0,47.0,,,,,,2449178488.0,57.685649,['attack'],19.0,15.0,18.0,49.0,85.0,57.0,16.0,Twente,4-2-3-1,True,True,True,right,0.1738,366295.0,N. Haikin,,,,,,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,30.479501308256342,23.002596593357843,4.5,4
2449178982,5589312,1H,29,24,00:29:24.050,1765.050726,88,46,16,Twente,7099,Bodø / Glimt,578367,S. Steijn,0,0.1922,0.166,2449178976,2.7572265,3,2,89,86,2449178980.0,5589312.0,1H,29.0,23.0,00:29:23.334,1764.334815,2449178982.0,pass,"['deep_completion', 'head_pass', 'key_pass', 'short_or_medium_pass', 'shot_assist', 'touch_in_box']",89.0,41.0,16.0,Twente,4-2-3-1,7099.0,Bodø / Glimt,4-3-3,240293.0,B. Kuipers,LB,True,108.0,high,4.0,578367.0,S. Steijn,AMF,88.0,46.0,,,,,,2449178976.0,2.7572265,['attack'],3.0,1.0,89.0,86.0,88.0,46.0,16.0,Twente,4-2-3-1,True,False,False,right,0.1922,,,,,,,,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,20.808652046684813,41.001026156053186,29.4,29
2449178997,5589312,1H,30,21,00:30:21.443,1822.443804,85,62,16,Twente,7099,Bodø / Glimt,578367,S. Steijn,0,0.06008,0.057,2449178987,14.291199,8,7,100,0,2449178991.0,5589312.0,1H,30.0,12.0,00:30:12.642,1813.6423,2449178992.0,pass,"['lateral_pass', 'short_or_medium_pass']",71.0,54.0,16.0,Twente,4-2-3-1,7099.0,Bodø / Glimt,4-3-3,675828.0,S. Ltaief,LAMF,True,-110.0,,20.0,347336.0,M. Sadílek,LDMF,65.0,26.0,,,,,,2449178987.0,14.291199,"['corner', 'set_piece_attack', 'attack']",8.0,3.0,100.0,0.0,85.0,62.0,16.0,Twente,4-2-3-1,True,False,False,left,0.0601,,,,,,,,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,34.40930106817051,18.07578129300283,30.35,30
2449179023,5589312,1H,31,45,00:31:45.865,1906.865515,80,64,16,Twente,7099,Bodø / Glimt,680288,D. Rots,0,0.06943,0.035,2449178998,49.057381,19,18,41,15,2449179017.0,5589312.0,1H,31.0,40.0,00:31:40.543,1901.543522,2449179018.0,pass,"['forward_pass', 'pass_to_final_third', 'progressive_pass', 'short_or_medium_pass']",53.0,83.0,16.0,Twente,4-2-3-1,7099.0,Bodø / Glimt,4-3-3,579510.0,B. van Rooij,RB,True,18.0,,16.0,680288.0,D. Rots,RAMF,68.0,90.0,,,,,,2449178998.0,49.057381,['attack'],19.0,14.0,41.0,15.0,80.0,64.0,16.0,Twente,4-2-3-1,True,False,False,right,0.0694,,,,,,,,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,39.05124837953327,17.308828006436496,31.75,32
2449179032,5589312,1H,38,24,00:38:24.546,2305.546585,79,38,7099,Bodø / Glimt,16,Twente,399074,F. Bjørkan,0,0.01139,0.034,2449179010,31.8023625,16,15,27,61,2449179031.0,5589312.0,1H,38.0,22.0,00:38:22.521,2303.521398,2449179032.0,pass,"['lateral_pass', 'short_or_medium_pass', 'shot_assist', 'touch_in_box']",88.0,65.0,7099.0,Bodø / Glimt,4-3-3,16.0,Twente,4-2-3-1,496678.0,H. Evjen,RCMF3,True,-117.0,,21.0,399074.0,F. Bjørkan,LB,79.0,38.0,,,,,,2449179010.0,31.8023625,['attack'],16.0,14.0,27.0,61.0,79.0,38.0,7099.0,Bodø / Glimt,4-3-3,True,False,False,center,0.0114,,,,,,,,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,26.30589287593181,37.45057823173673,38.4,38
2449179521,5589312,2H,60,11,01:00:11.569,3686.569642,92,33,16,Twente,7099,Bodø / Glimt,70159,R. van Wolfswinkel,0,0.0941,0.118,2449179509,45.222923,14,13,3,39,2449179519.0,5589312.0,2H,60.0,8.0,01:00:08.187,3683.187355,2449180419.0,pass,"['cross', 'deep_completed_cross', 'key_pass', 'lateral_pass', 'pass_to_penalty_area', 'progressive_pass', 'shot_assist']",82.0,90.0,16.0,Twente,4-2-3-1,7099.0,Bodø / Glimt,4-3-3,579510.0,B. van Rooij,RB,True,-75.0,high,35.0,0.0,,,90.0,40.0,,,,,,2449179509.0,45.222923,['attack'],14.0,9.0,3.0,39.0,92.0,33.0,16.0,Twente,4-2-3-1,True,True,False,right,0.0941,366295.0,N. Haikin,,,,,,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,13.038404810405298,69.1760942750764,60.18333333333333,60
2449179557,5589312,2H,61,21,01:01:21.690,3756.690144,75,35,16,Twente,7099,Bodø / Glimt,377075,M. Vlap,0,0.03155,0.016,2449179522,63.123858,27,26,67,12,2449179554.0,5589312.0,2H,61.0,14.0,01:01:14.209,3749.209803,2449179555.0,pass,"['lateral_pass', 'pass_to_final_third', 'recovery', 'counterpressing_recovery', 'short_or_medium_pass']",55.0,43.0,16.0,Twente,4-2-3-1,7099.0,Bodø / Glimt,4-3-3,526218.0,G. Lagerbielke,LCB,True,-52.0,,30.0,240293.0,B. Kuipers,LB,73.0,8.0,,,,,,2449179522.0,63.123858,"['counterattack', 'attack']",27.0,23.0,67.0,12.0,75.0,35.0,16.0,Twente,4-2-3-1,True,False,False,left,0.0315,,,,,,,,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,30.01666203960727,33.36636600105956,61.35,61
2449179573,5589312,2H,62,39,01:02:39.839,3834.839445,91,61,16,Twente,7099,Bodø / Glimt,579510,B. van Rooij,0,0.2843,0.256,2449179570,3.8253595,6,5,89,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366295.0,N. Haikin,,,,,,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,30.4138126514911,16.624478143964964,62.65,63
2449179592,5589312,2H,64,5,01:04:05.782,3920.782341,93,31,16,Twente,7099,Bodø / Glimt,675828,S. Ltaief,0,0.05876,0.06,2449179575,46.1152005,26,25,100,0,2449179590.0,5589312.0,2H,64.0,2.0,01:04:02.114,3917.114655,2449179591.0,pass,"['cross', 'deep_completed_cross', 'lateral_pass', 'loss', 'pass_to_penalty_area', 'progressive_pass', 'shot_assist']",74.0,91.0,16.0,Twente,4-2-3-1,7099.0,Bodø / Glimt,4-3-3,579510.0,B. van Rooij,RB,True,-53.0,high,31.0,578367.0,S. Steijn,AMF,92.0,55.0,,,,,,2449179575.0,46.1152005,"['corner', 'set_piece_attack', 'attack']",26.0,22.0,100.0,0.0,93.0,31.0,16.0,Twente,4-2-3-1,True,False,False,right,0.0588,,,,,,,,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,12.36931687685298,71.56505117707799,64.08333333333333,64
2449179630,5589312,2H,66,20,01:06:20.234,4055.23402,87,44,16,Twente,7099,Bodø / Glimt,347336,M. Sadílek,0,0.06842,0.068,2449179608,32.4221865,14,13,19,53,2449179627.0,5589312.0,2H,66.0,18.0,01:06:18.441,4053.441701,2449179630.0,pass,"['cross', 'deep_completed_cross', 'lateral_pass', 'pass_to_penalty_area', 'progressive_pass', 'shot_assist']",88.0,6.0,16.0,Twente,4-2-3-1,7099.0,Bodø / Glimt,4-3-3,680288.0,D. Rots,RAMF,True,92.0,high,26.0,347336.0,M. Sadílek,LDMF,87.0,44.0,,,,,,2449179608.0,32.4221865,['attack'],14.0,12.0,19.0,53.0,87.0,44.0,16.0,Twente,4-2-3-1,True,False,False,left,0.0684,,,,,,,,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,20.591260281974,43.36832757911374,66.33333333333333,66
2449179721,5589312,2H,72,8,01:12:08.088,4403.088413,88,67,16,Twente,7099,Bodø / Glimt,377075,M. Vlap,0,0.03586,0.08,2449179655,140.544418,64,63,43,16,2449179719.0,5589312.0,2H,72.0,6.0,01:12:06.385,4401.385161,2449179721.0,pass,"['deep_completion', 'lateral_pass', 'pass_to_penalty_area', 'progressive_pass', 'short_or_medium_pass', 'shot_assist']",78.0,94.0,16.0,Twente,4-2-3-1,7099.0,Bodø / Glimt,4-3-3,579510.0,B. van Rooij,RB,True,-61.0,,21.0,377075.0,M. Vlap,RDMF,88.0,67.0,,,,,,2449179655.0,140.544418,['attack'],64.0,62.0,43.0,16.0,88.0,67.0,16.0,Twente,4-2-3-1,True,True,False,right,0.0359,366295.0,N. Haikin,,,,,,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,37.12142238654117,13.274986499487751,72.13333333333334,72
2449179840,5589312,2H,80,56,01:20:56.329,4931.329388,76,41,16,Twente,7099,Bodø / Glimt,564750,N. Ünüvar,0,0.04317,0.025,2449180435,0.6111555,2,1,75,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,29.832867780352597,32.83176799594827,80.93333333333334,81
2449179907,5589312,2H,84,50,01:24:50.618,5165.618924,85,62,7099,Bodø / Glimt,16,Twente,281470,P. Berg,1,0.08446,0.08,2449179878,50.8367365,19,18,26,71,2449179904.0,5589312.0,2H,84.0,49.0,01:24:49.760,5164.760499,2449179907.0,pass,"['assist', 'deep_completion', 'key_pass', 'short_or_medium_pass', 'shot_assist', 'touch_in_box']",89.0,75.0,7099.0,Bodø / Glimt,4-3-3,16.0,Twente,4-2-3-1,606964.0,I. Määttä,RWF,True,-114.0,,10.0,281470.0,P. Berg,DMF,85.0,62.0,,,,,,2449179878.0,50.8367365,"['set_piece_attack', 'attack', 'free_kick']",19.0,17.0,26.0,71.0,85.0,62.0,7099.0,Bodø / Glimt,4-3-3,True,True,True,right,0.0845,14850.0,L. Unnerstall,,,,,,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,34.40930106817051,18.07578129300283,84.83333333333333,85
2449179944,5589312,2H,87,1,01:27:01.141,5296.141672,90,64,7099,Bodø / Glimt,16,Twente,339643,B. Wembangomo,0,0.1873,0.175,2449179936,15.925263,13,12,17,18,2449179941.0,5589312.0,2H,86.0,57.0,01:26:57.327,5292.327773,2449179942.0,pass,"['forward_pass', 'pass_to_final_third', 'short_or_medium_pass']",63.0,67.0,7099.0,Bodø / Glimt,4-3-3,16.0,Twente,4-2-3-1,496678.0,H. Evjen,RCMF3,True,10.0,,11.0,339643.0,B. Wembangomo,RB,73.0,70.0,,,,,,2449179936.0,15.925263,['attack'],13.0,8.0,17.0,18.0,90.0,64.0,7099.0,Bodø / Glimt,4-3-3,True,False,False,center,0.1873,,,,,,,,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,33.54101966249684,14.500166766552566,87.01666666666667,87
2449180010,5589312,2H,91,3,01:31:03.047,5538.047491,90,44,7099,Bodø / Glimt,16,Twente,348044,A. Helmersen,0,0.2326,0.22,2449179994,44.0820965,22,21,12,35,2449180009.0,5589312.0,2H,91.0,1.0,01:31:01.577,5536.57719,2449180010.0,pass,"['deep_completion', 'key_pass', 'lateral_pass', 'short_or_medium_pass', 'shot_assist', 'touch_in_box']",95.0,25.0,7099.0,Bodø / Glimt,4-3-3,16.0,Twente,4-2-3-1,629771.0,O. Blomberg,LWF,True,111.0,,14.0,348044.0,A. Helmersen,CF,90.0,44.0,,,,,,2449179994.0,44.0820965,['attack'],22.0,20.0,12.0,35.0,90.0,44.0,7099.0,Bodø / Glimt,4-3-3,True,False,False,center,0.2326,,,,,,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,18.027756377319946,47.89576197346658,91.05,91
2449180026,5589312,2H,92,38,01:32:38.962,5633.962472,79,27,7099,Bodø / Glimt,16,Twente,281470,P. Berg,0,0.02579,0.016,2449180016,34.446983,12,11,30,68,2449180025.0,5589312.0,2H,92.0,37.0,01:32:37.152,5632.152984,2449180026.0,pass,"['short_or_medium_pass', 'shot_assist']",85.0,14.0,7099.0,Bodø / Glimt,4-3-3,16.0,Twente,4-2-3-1,629771.0,O. Blomberg,LWF,True,127.0,,11.0,281470.0,P. Berg,DMF,79.0,27.0,,,,,,2449180016.0,34.446983,"['set_piece_attack', 'attack', 'free_kick']",12.0,10.0,30.0,68.0,79.0,27.0,7099.0,Bodø / Glimt,4-3-3,True,True,False,center,0.0258,14850.0,L. Unnerstall,,,,,,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,26.92582403567252,36.006207601244434,92.63333333333334,93
2302951775,5588918,1H,11,41,00:11:41.166,702.166399,50,0,9608,Sporting CP,3776,Lille,559904,H. Morita,0,0.3065,0.0,2302951771,2.41632,3,2,74,68,2302951774.0,5588918.0,1H,11.0,39.0,00:11:39.165,700.165611,2302951775.0,pass,"['lateral_pass', 'long_pass', 'shot_assist']",76.0,53.0,9608.0,Sporting CP,3-4-3,3776.0,Lille,5-4-1,431540.0,Francisco Trincão,RWF,True,-127.0,,45.0,559904.0,H. Morita,LCMF,50.0,0.0,,,,,,2302951771.0,2.41632,['attack'],3.0,1.0,74.0,68.0,50.0,0.0,9608.0,Sporting CP,3-4-3,True,False,False,center,0.3065,,,,,,,,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,64.66065264130884,13.57498781275367,11.683333333333334,12
2302951836,5588918,1H,16,7,00:16:07.124,968.124922,88,44,9608,Sporting CP,3776,Lille,521814,Pedro Gonçalves,0,0.3049,0.163,2302951828,20.41527,10,9,13,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,19.72308292331602,44.81336945643444,16.116666666666667,16
2302952104,5588918,1H,26,48,00:26:48.939,1609.939315,78,49,9608,Sporting CP,3776,Lille,431540,Francisco Trincão,0,0.01421,0.037,2302952088,19.845037,15,14,56,14,2302952099.0,5588918.0,1H,26.0,44.0,00:26:44.976,1605.976767,2302952102.0,pass,"['back_pass', 'short_or_medium_pass']",67.0,54.0,9608.0,Sporting CP,3-4-3,3776.0,Lille,5-4-1,388986.0,V. Gyökeres,CF,True,-135.0,,1.0,431540.0,Francisco Trincão,RWF,66.0,53.0,,,,,,2302952088.0,19.845037,"['set_piece_attack', 'attack', 'free_kick']",15.0,10.0,56.0,14.0,78.0,49.0,9608.0,Sporting CP,3-4-3,True,False,False,center,0.0142,,,,,,,,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,30.886890422961002,29.10473162741869,26.8,27
2302952115,5588918,1H,27,42,00:27:42.467,1663.467953,90,40,9608,Sporting CP,3776,Lille,521814,Pedro Gonçalves,0,0.1779,0.184,2302952106,8.3266345,4,3,34,26,2302952112.0,5588918.0,1H,27.0,41.0,00:27:41.772,1662.7728,2302952115.0,pass,"['deep_completion', 'forward_pass', 'key_pass', 'pass_to_penalty_area', 'progressive_pass', 'short_or_medium_pass', 'shot_assist']",75.0,23.0,9608.0,Sporting CP,3-4-3,3776.0,Lille,5-4-1,388986.0,V. Gyökeres,CF,True,35.0,,20.0,521814.0,Pedro Gonçalves,LWF,90.0,40.0,,,,,,2302952106.0,8.3266345,['attack'],4.0,2.0,34.0,26.0,90.0,40.0,9608.0,Sporting CP,3-4-3,True,True,False,left,0.1779,581660.0,L. Chevalier,,,,,,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16.15549442140351,56.309932474020215,27.7,28
2302952233,5588918,1H,37,53,00:37:53.352,2274.352683,90,40,9608,Sporting CP,3776,Lille,388986,V. Gyökeres,1,0.1745,0.239,2302952231,1.4635045,4,3,95,29,2302952231.0,5588918.0,1H,37.0,51.0,00:37:51.411,2272.41181,2302952232.0,pass,"['assist', 'deep_completion', 'key_pass', 'recovery', 'counterpressing_recovery', 'short_or_medium_pass', 'shot_assist', 'touch_in_box']",95.0,29.0,9608.0,Sporting CP,3-4-3,3776.0,Lille,5-4-1,521814.0,Pedro Gonçalves,LWF,True,130.0,,8.0,388986.0,V. Gyökeres,CF,90.0,38.0,,,,,,2302952231.0,1.4635045,['attack'],4.0,0.0,95.0,29.0,90.0,40.0,9608.0,Sporting CP,3-4-3,True,True,True,center,0.1745,581660.0,L. Chevalier,,,,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,16.15549442140351,56.309932474020215,37.88333333333333,38
2302952347,5588918,2H,49,6,00:49:06.869,3261.869061,90,48,9608,Sporting CP,3776,Lille,878211,Geovany Quenda,0,0.1002,0.069,2302952332,57.456963,19,18,3,53,2302952346.0,5588918.0,2H,49.0,5.0,00:49:05.356,3260.356789,2302952347.0,pass,"['cross', 'deep_completed_cross', 'key_pass', 'lateral_pass', 'pass_to_penalty_area', 'progressive_pass', 'shot_assist']",86.0,13.0,9608.0,Sporting CP,3-4-3,3776.0,Lille,4-1-3-1,297369.0,Matheus Reis,LCB3,True,78.0,high,24.0,878211.0,Geovany Quenda,RWB,90.0,48.0,,,,,,2302952332.0,57.456963,['attack'],19.0,17.0,3.0,53.0,90.0,48.0,9608.0,Sporting CP,3-4-3,True,False,False,left,0.1002,,,,,,,,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,20.518284528683193,38.453709216705974,49.1,49
2302952364,5588918,2H,50,51,00:50:51.624,3366.624087,80,59,9608,Sporting CP,3776,Lille,431540,Francisco Trincão,0,0.07682,0.045,2302952360,5.554844,5,4,37,36,2302952362.0,5588918.0,2H,50.0,46.0,00:50:46.518,3361.518998,2302952363.0,pass,"['forward_pass', 'short_or_medium_pass']",42.0,42.0,9608.0,Sporting CP,3-4-3,3776.0,Lille,4-1-3-1,471967.0,M. Hjulmand,RCMF,True,25.0,,16.0,431540.0,Francisco Trincão,RWF,56.0,53.0,,,,,,2302952360.0,5.554844,['attack'],5.0,2.0,37.0,36.0,80.0,59.0,9608.0,Sporting CP,3-4-3,True,False,False,center,0.0768,,,,,,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,35.35533905932738,21.05393097668694,50.85,51
2302952652,5588918,2H,54,38,00:54:38.454,3593.454428,94,59,9608,Sporting CP,3776,Lille,472347,Daniel Bragança,0,0.0896,0.126,2302952650,2.03311,4,3,100,100,2302952650.0,5588918.0,2H,54.0,35.0,00:54:35.884,3590.884222,2302952651.0,corner,['shot_assist'],100.0,100.0,9608.0,Sporting CP,3-4-3,3776.0,Lille,4-1-3-1,431540.0,Francisco Trincão,RWF,True,-98.0,high,28.0,472347.0,Daniel Bragança,LCMF,96.0,59.0,,,,,,2302952650.0,2.03311,"['corner', 'set_piece_attack', 'attack']",4.0,0.0,100.0,100.0,94.0,59.0,9608.0,Sporting CP,3-4-3,True,False,False,right,0.0896,,,,,,,,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,27.313000567495326,16.580603225661168,54.63333333333333,55
